"Color Name";"Color Number";"Hex";"RGB"
"Granite";"DE6283";"#C8D1C4";"rgb(200, 209, 196)"
"Graceful Green";"DE6284";"#ACB7A8";"rgb(172, 183, 168)"
"Linden Spear";"DE6285";"#8E9985";"rgb(142, 153, 133)"
"Greenland";"DE6286";"#737D6A";"rgb(115, 125, 106)"
"Italian Basil";"DE6287";"#5F6957";"rgb(95, 105, 87)"
"Windy Sky";"DE6288";"#E8EBE7";"rgb(232, 235, 231)"
"Silver Fox";"DE6289";"#D5DBD5";"rgb(213, 219, 213)"
"Ashwood";"DE6290";"#BCC4BD";"rgb(188, 196, 189)"
"Casting Shadow";"DE6291";"#9DA7A0";"rgb(157, 167, 160)"
"Stone Craft";"DE6292";"#7D867C";"rgb(125, 134, 124)"
"Velvet Clover";"DE6293";"#656D63";"rgb(101, 109, 99)"
"Midnight Spruce";"DE6294";"#555B53";"rgb(85, 91, 83)"
"Lightning Bolt";"DE6295";"#E5EBE6";"rgb(229, 235, 230)"
"Sculptural Silver";"DE6296";"#D1DAD5";"rgb(209, 218, 213)"
"Patina Creek";"DE6297";"#B6C4BD";"rgb(182, 196, 189)"
"Agate Green";"DE6298";"#96A69F";"rgb(150, 166, 159)"
"Limerick";"DE6299";"#76857B";"rgb(118, 133, 123)"
"Windrock";"DE6300";"#5E6C62";"rgb(94, 108, 98)"
"Hidden Forest";"DE6301";"#4F5A51";"rgb(79, 90, 81)"
"Mist Spirit";"DE6302";"#E4EBE7";"rgb(228, 235, 231)"
"Sky Glass";"DE6303";"#D0DBD7";"rgb(208, 219, 215)"
"Blustery Wind";"DE6304";"#B6C5C1";"rgb(182, 197, 193)"
"Galway Bay";"DE6305";"#95A7A4";"rgb(149, 167, 164)"
"Armor ";"DE6306";"#74857F";"rgb(116, 133, 127)"
"Artistic Stone";"DE6307";"#5C6B65";"rgb(92, 107, 101)"
"Black Spruce";"DE6308";"#4C5752";"rgb(76, 87, 82)"
"Gray Wonder";"DE6309";"#E5E8E6";"rgb(229, 232, 230)"
"Rainy Season";"DE6310";"#D1D8D6";"rgb(209, 216, 214)"
"Haze Blue";"DE6311";"#B7C0BE";"rgb(183, 192, 190)"
"Dusty Dream";"DE6312";"#97A2A0";"rgb(151, 162, 160)"
"Enchanted Eve";"DE6313";"#79837F";"rgb(121, 131, 127)"
"Dark Pewter";"DE6314";"#606865";"rgb(96, 104, 101)"
"Black Pool";"DE6315";"#4F5552";"rgb(79, 85, 82)"
"Cold Water";"DE6316";"#D9DFE0";"rgb(217, 223, 224)"
"Mount Sterling";"DE6317";"#CAD3D4";"rgb(202, 211, 212)"
"Lake Placid";"DE6318";"#AEB9BC";"rgb(174, 185, 188)"
"Gray Flannel";"DE6319";"#8D9A9E";"rgb(141, 154, 158)"
"Pike Lake";"DE6320";"#6C7779";"rgb(108, 119, 121)"
"Soot";"DE6321";"#555E5F";"rgb(85, 94, 95)"
"Black Lead";"DE6322";"#474C4D";"rgb(71, 76, 77)"
"White Lake";"DE6323";"#E2E7E7";"rgb(226, 231, 231)"
"Veiled Spotlight";"DE6324";"#CFD5D7";"rgb(207, 213, 215)"
"Crestline";"DE6325";"#B4BCBF";"rgb(180, 188, 191)"
"Soft Pumice";"DE6326";"#949EA2";"rgb(148, 158, 162)"
"Rhinoceros";"DE6327";"#727A7C";"rgb(114, 122, 124)"
"Anchor Gray";"DE6328";"#596062";"rgb(89, 96, 98)"
"Cover of Night";"DE6329";"#494E4F";"rgb(73, 78, 79)"
"Waterloo";"DE6330";"#D9DFE3";"rgb(217, 223, 227)"
"Bay of Hope";"DE6331";"#BFC9D0";"rgb(191, 201, 208)"
"Glen Falls";"DE6332";"#ACB8C1";"rgb(172, 184, 193)"
"Hamilton Blue";"DE6333";"#8A99A4";"rgb(138, 153, 164)"
"Long Lake";"DE6334";"#68757E";"rgb(104, 117, 126)"
"Novelty Navy";"DE6335";"#515B62";"rgb(81, 91, 98)"
"Stargazing";"DE6336";"#414549";"rgb(65, 69, 73)"
"Silver City";"DE6337";"#E3E5E8";"rgb(227, 229, 232)"
"Shiny Nickel";"DE6338";"#CCD3D8";"rgb(204, 211, 216)"
"Adirondack";"DE6339";"#B0B9C1";"rgb(176, 185, 193)"
"Canadian Lake";"DE6340";"#8F9AA4";"rgb(143, 154, 164)"
"Vulcan";"DE6341";"#6C757D";"rgb(108, 117, 125)"
"Blue Steel";"DE6342";"#535A61";"rgb(83, 90, 97)"
"Salem Black";"DE6343";"#45494D";"rgb(69, 73, 77)"
"Wisp of Smoke";"DE6344";"#E5E7E9";"rgb(229, 231, 233)"
"Sparkling Frost";"DE6345";"#D2D5DA";"rgb(210, 213, 218)"
"Silver Springs";"DE6346";"#B7BDC4";"rgb(183, 189, 196)"
"Shining Knight";"DE6347";"#989EA7";"rgb(152, 158, 167)"
"Draw Your Sword";"DE6348";"#6C7179";"rgb(108, 113, 121)"
"Edge of Black";"DE6349";"#54585E";"rgb(84, 88, 94)"
"Dark Engine";"DE6350";"#3E3F41";"rgb(62, 63, 65)"
"Cold Wind";"DE6351";"#E1E3E4";"rgb(225, 227, 228)"
"December Sky";"DE6352";"#D5D7D9";"rgb(213, 215, 217)"
"Silver Lined";"DE6353";"#BBBFC3";"rgb(187, 191, 195)"
"Gray Wolf";"DE6354";"#9CA0A6";"rgb(156, 160, 166)"
"Tarnished Silver";"DE6355";"#797B80";"rgb(121, 123, 128)"
"Sheet Metal";"DE6356";"#5E6063";"rgb(94, 96, 99)"
"Black Tie";"DE6357";"#464647";"rgb(70, 70, 71)"
"Vapor";"DE6358";"#EAEAEA";"rgb(234, 234, 234)"
"Silver Setting";"DE6359";"#D8DADB";"rgb(216, 218, 219)"
"Foil";"DE6360";"#C0C3C4";"rgb(192, 195, 196)"
"Baby Seal";"DE6361";"#A1A5A8";"rgb(161, 165, 168)"
"Storm Cloud";"DE6362";"#808283";"rgb(128, 130, 131)"
"Pointed Rock";"DE6363";"#646767";"rgb(100, 103, 103)"
"Cavernous";"DE6364";"#515252";"rgb(81, 82, 82)"
"Cold Morning";"DE6365";"#E6E5E4";"rgb(230, 229, 228)"
"Silver Spoon";"DE6366";"#D3D3D2";"rgb(211, 211, 210)"
"Covered in Platinum";"DE6367";"#B9BABA";"rgb(185, 186, 186)"
"Walrus";"DE6368";"#999B9B";"rgb(153, 155, 155)"
"Legendary Gray";"DE6369";"#787976";"rgb(120, 121, 118)"
"Charcoal Smudge";"DE6370";"#60605E";"rgb(96, 96, 94)"
"Black Jack";"DE6371";"#51504D";"rgb(81, 80, 77)"
"Lace Veil";"DE6372";"#ECEBEA";"rgb(236, 235, 234)"
"Porpoise";"DE6373";"#DBDBDA";"rgb(219, 219, 218)"
"Silver Polish";"DE6374";"#C6C6C6";"rgb(198, 198, 198)"
"Castlerock";"DE6375";"#A9AAAB";"rgb(169, 170, 171)"
"Looking Glass";"DE6376";"#888786";"rgb(136, 135, 134)"
"Boat Anchor";"DE6377";"#6C6B6A";"rgb(108, 107, 106)"
"Jet";"DE6378";"#575654";"rgb(87, 86, 84)"
"Silver Lake";"DE6379";"#DEDDDD";"rgb(222, 221, 221)"
"Clouded Vision";"DE6380";"#D1D0D1";"rgb(209, 208, 209)"
"Silver Bullet";"DE6381";"#B6B5B8";"rgb(182, 181, 184)"
"Formal Gray";"DE6382";"#97969A";"rgb(151, 150, 154)"
"Bank Vault";"DE6383";"#757374";"rgb(117, 115, 116)"
"Iron Fixture";"DE6384";"#5D5B5B";"rgb(93, 91, 91)"
"Black Bean";"DE6385";"#4E4B4A";"rgb(78, 75, 74)"
"Snow Peak";"DE6386";"#E0DCDB";"rgb(224, 220, 219)"
"Dangerous Robot";"DE6387";"#CBC5C6";"rgb(203, 197, 198)"
"Smoky Mountain";"DE6388";"#AFA8A9";"rgb(175, 168, 169)"
"Fallen Rock";"DE6389";"#8E8583";"rgb(142, 133, 131)"
"Chocolate Pudding";"DE6390";"#6F6665";"rgb(111, 102, 101)"
"Black Russian";"DE6391";"#5C5451";"rgb(92, 84, 81)"
"Mink";"DE6392";"#524A46";"rgb(82, 74, 70)"
"Mountain Air";"DE6393";"#E6E0E0";"rgb(230, 224, 224)"
"Eagle's View";"DE6394";"#D4CBCC";"rgb(212, 203, 204)"
"Antique Mauve";"DE6395";"#BBB0B1";"rgb(187, 176, 177)"
"Ashen Plum";"DE6396";"#9B9092";"rgb(155, 144, 146)"
"Hickory Cliff";"DE6397";"#7C6E6D";"rgb(124, 110, 109)"
"Louisiana Mud";"DE6398";"#655856";"rgb(101, 88, 86)"
"Molasses";"DE6399";"#574A47";"rgb(87, 74, 71)"
"Silent Breath";"DE5714";"#E9F1EC";"rgb(233, 241, 236)"
"Fizzle";"DE5715";"#D8E4DE";"rgb(216, 228, 222)"
"Rolling Waves";"DE5716";"#BFD1C9";"rgb(191, 209, 201)"
"Pistachio Ice Cream";"DE5717";"#A0B7AD";"rgb(160, 183, 173)"
"Mother Earth";"DE5718";"#849C8D";"rgb(132, 156, 141)"
"Ecological";"DE5719";"#677F70";"rgb(103, 127, 112)"
"Deep in the Jungle";"DE5720";"#53665A";"rgb(83, 102, 90)"
"Air of Mint";"DE5721";"#D8F2EE";"rgb(216, 242, 238)"
"Tropical Waterfall";"DE5722";"#BEE7E2";"rgb(190, 231, 226)"
"Fountain City";"DE5723";"#9CD4CF";"rgb(156, 212, 207)"
"Polished Aqua";"DE5724";"#77BCB6";"rgb(119, 188, 182)"
"Dragon Bay";"DE5725";"#5DA99F";"rgb(93, 169, 159)"
"Royal Palm";"DE5726";"#418D84";"rgb(65, 141, 132)"
"Imperial Dynasty";"DE5727";"#33746B";"rgb(51, 116, 107)"
"Tinted Ice";"DE5728";"#CFF6F4";"rgb(207, 246, 244)"
"Spearmint";"DE5729";"#B1EAE8";"rgb(177, 234, 232)"
"Island Oasis";"DE5730";"#88D9D8";"rgb(136, 217, 216)"
"Port Hope";"DE5731";"#54C3C1";"rgb(84, 195, 193)"
"Teal Me No Lies";"DE5732";"#0DACA7";"rgb(13, 172, 167)"
"Reef Encounter";"DE5733";"#00968F";"rgb(0, 150, 143)"
"Emperor Jade";"DE5734";"#007B75";"rgb(0, 123, 117)"
"Morning Calm";"DE5735";"#CEEEEF";"rgb(206, 238, 239)"
"Soaring Sky";"DE5736";"#B9E5E8";"rgb(185, 229, 232)"
"Aqua Bloom";"DE5737";"#96D3D8";"rgb(150, 211, 216)"
"Castaway";"DE5738";"#6DBAC0";"rgb(109, 186, 192)"
"Montego Bay";"DE5739";"#4BA4A9";"rgb(75, 164, 169)"
"Deep Lagoon";"DE5740";"#2B888D";"rgb(43, 136, 141)"
"Peacock Plume";"DE5741";"#206D71";"rgb(32, 109, 113)"
"Thawed Out";"DE5742";"#E1EEEC";"rgb(225, 238, 236)"
"Silver Spruce";"DE5743";"#CADFDD";"rgb(202, 223, 221)"
"Seaport";"DE5744";"#AECAC8";"rgb(174, 202, 200)"
"Barrier Reef";"DE5745";"#8CAEAC";"rgb(140, 174, 172)"
"Aspen Hush";"DE5746";"#6A8D88";"rgb(106, 141, 136)"
"Stone Bridge";"DE5747";"#52706C";"rgb(82, 112, 108)"
"Loch Ness";"DE5748";"#445956";"rgb(68, 89, 86)"
"Windswept";"DE5749";"#D1F1F5";"rgb(209, 241, 245)"
"Winter Escape";"DE5750";"#B4E5EC";"rgb(180, 229, 236)"
"Plunging Waterfall";"DE5751";"#8CD4DF";"rgb(140, 212, 223)"
"Faded Jeans";"DE5752";"#5DBDCB";"rgb(93, 189, 203)"
"Riviera";"DE5753";"#189FAC";"rgb(24, 159, 172)"
"Tropical Teal";"DE5754";"#008794";"rgb(0, 135, 148)"
"Carnival Night";"DE5755";"#006E7A";"rgb(0, 110, 122)"
"Let it Snow";"DE5756";"#D8F1F4";"rgb(216, 241, 244)"
"Across the Bay";"DE5757";"#B3E1E8";"rgb(179, 225, 232)"
"Winter Chill";"DE5758";"#8ECED8";"rgb(142, 206, 216)"
"Gulf Stream";"DE5759";"#62B4C0";"rgb(98, 180, 192)"
"Caribbean Cruise";"DE5760";"#3F9DA9";"rgb(63, 157, 169)"
"River Fountain";"DE5761";"#248591";"rgb(36, 133, 145)"
"Teal Fury";"DE5762";"#1A6C76";"rgb(26, 108, 118)"
"Sparkling River";"DE5763";"#D6EDF1";"rgb(214, 237, 241)"
"Blue Moon";"DE5764";"#BBDEE5";"rgb(187, 222, 229)"
"Surfside";"DE5765";"#9ACAD3";"rgb(154, 202, 211)"
"Watson Lake";"DE5766";"#74AEBA";"rgb(116, 174, 186)"
"Star City";"DE5767";"#5796A1";"rgb(87, 150, 161)"
"Mysterious Blue";"DE5768";"#3E7A85";"rgb(62, 122, 133)"
"After the Storm";"DE5769";"#33616A";"rgb(51, 97, 106)"
"Smoke and Mirrors";"DE5770";"#D9E6E8";"rgb(217, 230, 232)"
"Shark";"DE5771";"#CADCDE";"rgb(202, 220, 222)"
"Blue Spruce";"DE5772";"#ADC5C9";"rgb(173, 197, 201)"
"Stone Silver";"DE5773";"#8BA8AE";"rgb(139, 168, 174)"
"Thundercloud";"DE5774";"#698589";"rgb(105, 133, 137)"
"Iron Creek";"DE5775";"#50676B";"rgb(80, 103, 107)"
"Lunar Eclipse";"DE5776";"#415053";"rgb(65, 80, 83)"
"Frostproof";"DE5777";"#D1F0F6";"rgb(209, 240, 246)"
"Crystal River";"DE5778";"#B1E2EE";"rgb(177, 226, 238)"
"Bayshore";"DE5779";"#89CEE0";"rgb(137, 206, 224)"
"Water Baby";"DE5780";"#5AB5CB";"rgb(90, 181, 203)"
"Tropical Lagoon";"DE5781";"#1E98AE";"rgb(30, 152, 174)"
"By the Bayou";"DE5782";"#007B90";"rgb(0, 123, 144)"
"Nocturnal Sea";"DE5783";"#0E6071";"rgb(14, 96, 113)"
"Ice Cold";"DE5784";"#D2EAF1";"rgb(210, 234, 241)"
"Glacier Point";"DE5785";"#B3D8E5";"rgb(179, 216, 229)"
"Eastern Sky";"DE5786";"#8FC1D2";"rgb(143, 193, 210)"
"Pacific Palisade";"DE5787";"#69A4B9";"rgb(105, 164, 185)"
"Aegean Sea";"DE5788";"#508FA2";"rgb(80, 143, 162)"
"English River";"DE5789";"#3C768A";"rgb(60, 118, 138)"
"Atlantis";"DE5790";"#336172";"rgb(51, 97, 114)"
"Sidewalk Chalk";"DE5791";"#DBE9ED";"rgb(219, 233, 237)"
"Falling Tears";"DE5792";"#C2D7DF";"rgb(194, 215, 223)"
"Frozen Tundra";"DE5793";"#A3BFCB";"rgb(163, 191, 203)"
"Lake Winnipeg";"DE5794";"#80A1B0";"rgb(128, 161, 176)"
"Spirit Mountain";"DE5795";"#6A8B98";"rgb(106, 139, 152)"
"Before the Storm";"DE5796";"#4D6A77";"rgb(77, 106, 119)"
"Slate Wall";"DE5797";"#40535D";"rgb(64, 83, 93)"
"Polar Ice";"DE5798";"#DDE8ED";"rgb(221, 232, 237)"
"Snow Lodge";"DE5799";"#C7D7E0";"rgb(199, 215, 224)"
"Peace River";"DE5800";"#A8BFCC";"rgb(168, 191, 204)"
"Silver Skate";"DE5801";"#87A1B1";"rgb(135, 161, 177)"
"China Clay";"DE5802";"#718B9A";"rgb(113, 139, 154)"
"Turbulent Sea";"DE5803";"#536A79";"rgb(83, 106, 121)"
"Nightfall";"DE5804";"#43535E";"rgb(67, 83, 94)"
"Pale Frost";"DE5805";"#CFE5F0";"rgb(207, 229, 240)"
"Dockside";"DE5806";"#B1D3E3";"rgb(177, 211, 227)"
"Bonnie Blue";"DE5807";"#8DBBD1";"rgb(141, 187, 209)"
"Lake Lucerne";"DE5808";"#689DB7";"rgb(104, 157, 183)"
"Raging Tide";"DE5809";"#5187A0";"rgb(81, 135, 160)"
"Crashing Waves";"DE5810";"#3E6F87";"rgb(62, 111, 135)"
"Summer Night";"DE5811";"#36576A";"rgb(54, 87, 106)"
"Dreamy Blue";"DE5812";"#D7E6EE";"rgb(215, 230, 238)"
"Two Harbors";"DE5813";"#BED3E1";"rgb(190, 211, 225)"
"Anchors Away";"DE5814";"#9EBBCD";"rgb(158, 187, 205)"
"Frozen Lake";"DE5815";"#7B9CB3";"rgb(123, 156, 179)"
"Seal Pup";"DE5816";"#65869B";"rgb(101, 134, 155)"
"Stormy Sea";"DE5817";"#4A657A";"rgb(74, 101, 122)"
"Midnight Haze";"DE5818";"#3E505F";"rgb(62, 80, 95)"
"Pearl City";"DE5819";"#DCE4E9";"rgb(220, 228, 233)"
"Polished Silver";"DE5820";"#C5D1DA";"rgb(197, 209, 218)"
"Overcast Sky";"DE5821";"#A7B8C4";"rgb(167, 184, 196)"
"Silver Storm";"DE5822";"#8599A8";"rgb(133, 153, 168)"
"Mica Creek";"DE5823";"#70828F";"rgb(112, 130, 143)"
"Outer Space";"DE5824";"#53626E";"rgb(83, 98, 110)"
"Deepest Sea";"DE5825";"#444D56";"rgb(68, 77, 86)"
"Frosty Day";"DE5826";"#CCEBF5";"rgb(204, 235, 245)"
"Spring Shower";"DE5827";"#ABDCEE";"rgb(171, 220, 238)"
"Winter Chime";"DE5828";"#83C7DF";"rgb(131, 199, 223)"
"Frozen Wave";"DE5829";"#56ACCA";"rgb(86, 172, 202)"
"Mediterranean Sea";"DE5830";"#1E8CAB";"rgb(30, 140, 171)"
"Teal Tune";"DE5831";"#02708C";"rgb(2, 112, 140)"
"Navy Teal";"DE5832";"#20576E";"rgb(32, 87, 110)"
"Teardrops";"DE5833";"#D0EEFB";"rgb(208, 238, 251)"
"Azure Sky";"DE5834";"#B0E0F6";"rgb(176, 224, 246)"
"Below Zero";"DE5835";"#87CDED";"rgb(135, 205, 237)"
"Sail Away";"DE5836";"#55B4DE";"rgb(85, 180, 222)"
"Pool Party";"DE5837";"#0098C8";"rgb(0, 152, 200)"
"Summer Lake";"DE5838";"#0077A7";"rgb(0, 119, 167)"
"Ink Blotch";"DE5839";"#00608B";"rgb(0, 96, 139)"
"Ice Castle";"DE5840";"#D5EDFB";"rgb(213, 237, 251)"
"Arctic Paradise";"DE5841";"#B8DFF8";"rgb(184, 223, 248)"
"Light Azure";"DE5842";"#92CBF1";"rgb(146, 203, 241)"
"Sanctuary Spa";"DE5843";"#66B2E4";"rgb(102, 178, 228)"
"Splish Splash";"DE5844";"#3194CE";"rgb(49, 148, 206)"
"Americana ";"DE5845";"#0477B4";"rgb(4, 119, 180)"
"Lapis";"DE5846";"#165D95";"rgb(22, 93, 149)"
"Ice Fishing";"DE5847";"#DCECF5";"rgb(220, 236, 245)"
"Island View";"DE5848";"#C3DDEE";"rgb(195, 221, 238)"
"January Frost";"DE5849";"#99C1DC";"rgb(153, 193, 220)"
"Wandering River";"DE5850";"#73A4C6";"rgb(115, 164, 198)"
"Blueberry Muffin";"DE5851";"#5588AB";"rgb(85, 136, 171)"
"Rainy Lake";"DE5852";"#3F6C8F";"rgb(63, 108, 143)"
"Blue Earth";"DE5853";"#375673";"rgb(55, 86, 115)"
"Fresh Water";"DE5854";"#C6E3F7";"rgb(198, 227, 247)"
"Wild Blue Yonder";"DE5855";"#B3D9F3";"rgb(179, 217, 243)"
"Astral";"DE5856";"#8EC2E7";"rgb(142, 194, 231)"
"Marina";"DE5857";"#65A5D5";"rgb(101, 165, 213)"
"Walker Lake";"DE5858";"#3D87BB";"rgb(61, 135, 187)"
"The Blues";"DE5859";"#296A9D";"rgb(41, 106, 157)"
"Slumber";"DE5860";"#2D517C";"rgb(45, 81, 124)"
"Cloudless";"DE5861";"#D6EAFC";"rgb(214, 234, 252)"
"Oh Boy!";"DE5862";"#BBDAF8";"rgb(187, 218, 248)"
"Sail to the Sea";"DE5863";"#99C3F0";"rgb(153, 195, 240)"
"Cornflower";"DE5864";"#72A7E1";"rgb(114, 167, 225)"
"Safe Harbor";"DE5865";"#4A87CB";"rgb(74, 135, 203)"
"Dover Straits";"DE5866";"#326AB1";"rgb(50, 106, 177)"
"Blue Chip";"DE5867";"#1D5699";"rgb(29, 86, 153)"
"Winter Solstice";"DE5868";"#E2EAF0";"rgb(226, 234, 240)"
"Oceana Drive";"DE5869";"#C2D2E0";"rgb(194, 210, 224)"
"Northern Pond";"DE5870";"#A3B9CD";"rgb(163, 185, 205)"
"Downpour";"DE5871";"#819AB1";"rgb(129, 154, 177)"
"Lakeville";"DE5872";"#6C849B";"rgb(108, 132, 155)"
"Periscope";"DE5873";"#52677B";"rgb(82, 103, 123)"
"Deep Reservoir";"DE5874";"#424F5F";"rgb(66, 79, 95)"
"Clear Vision";"DE5875";"#E7F0F7";"rgb(231, 240, 247)"
"Alaskan Skies";"DE5876";"#CDDCED";"rgb(205, 220, 237)"
"Afternoon Sky";"DE5877";"#B0C6DF";"rgb(176, 198, 223)"
"Bachelor Blue";"DE5878";"#8FAACA";"rgb(143, 170, 202)"
"Ocean City";"DE5879";"#7896BA";"rgb(120, 150, 186)"
"Clean Slate";"DE5880";"#577396";"rgb(87, 115, 150)"
"Newbury Port";"DE5881";"#445A79";"rgb(68, 90, 121)"
"Harbor Afternoon";"DE5882";"#E0E9F3";"rgb(224, 233, 243)"
"Drenched Rain";"DE5883";"#C1D1E2";"rgb(193, 209, 226)"
"Misted Eve";"DE5884";"#A2B7CF";"rgb(162, 183, 207)"
"Denim Tradition";"DE5885";"#7F97B5";"rgb(127, 151, 181)"
"Bay View";"DE5886";"#6A819E";"rgb(106, 129, 158)"
"Admiral Blue";"DE5887";"#50647F";"rgb(80, 100, 127)"
"Luna Pier";"DE5888";"#414D62";"rgb(65, 77, 98)"
"Rainy Day";"DE5889";"#E0EBFA";"rgb(224, 235, 250)"
"Fly a Kite";"DE5890";"#C8DAF5";"rgb(200, 218, 245)"
"Sky High";"DE5891";"#A7C2EB";"rgb(167, 194, 235)"
"Blue Cue";"DE5892";"#84A5DC";"rgb(132, 165, 220)"
"Bodega Bay";"DE5893";"#5E81C1";"rgb(94, 129, 193)"
"Starstruck";"DE5894";"#4664A5";"rgb(70, 100, 165)"
"Dive In";"DE5895";"#3C4D85";"rgb(60, 77, 133)"
"Crystal Falls";"DE5896";"#E1E6F2";"rgb(225, 230, 242)"
"Snowy Shadow";"DE5897";"#D3DBEC";"rgb(211, 219, 236)"
"Prim Blue";"DE5898";"#B9C4DE";"rgb(185, 196, 222)"
"Sapphire Fog";"DE5899";"#99A8C9";"rgb(153, 168, 201)"
"Enchanting Sky";"DE5900";"#7886AA";"rgb(120, 134, 170)"
"Ocean Night";"DE5901";"#637195";"rgb(99, 113, 149)"
"Blue Review";"DE5902";"#4E5878";"rgb(78, 88, 120)"
"Summer Pear";"DE5504";"#F5F0D1";"rgb(245, 240, 209)"
"Natural Light";"DE5505";"#F1EBC8";"rgb(241, 235, 200)"
"Olive Oil";"DE5506";"#E2DCAB";"rgb(226, 220, 171)"
"Sour Apple";"DE5507";"#D2C785";"rgb(210, 199, 133)"
"Palm Leaf";"DE5508";"#BDB268";"rgb(189, 178, 104)"
"Organic Matter";"DE5509";"#A99E54";"rgb(169, 158, 84)"
"Cider Mill";"DE5510";"#938A43";"rgb(147, 138, 67)"
"Ice Glow";"DE5511";"#FFFFE9";"rgb(255, 255, 233)"
"Hint of Spring";"DE5512";"#FFFDDD";"rgb(255, 253, 221)"
"Lemon Lime";"DE5513";"#FCF9BD";"rgb(252, 249, 189)"
"Leaf Bud";"DE5514";"#EFF19D";"rgb(239, 241, 157)"
"Ripe Pear";"DE5515";"#E1E36E";"rgb(225, 227, 110)"
"Limelight";"DE5516";"#D0D34D";"rgb(208, 211, 77)"
"Fluorescent Lime";"DE5517";"#BDC233";"rgb(189, 194, 51)"
"Lime Blossom";"DE5518";"#F4F2D3";"rgb(244, 242, 211)"
"Perfect Pear";"DE5519";"#E9E8BB";"rgb(233, 232, 187)"
"Crocodile Tears";"DE5520";"#D6D69B";"rgb(214, 214, 155)"
"Grass Root";"DE5521";"#C3C175";"rgb(195, 193, 117)"
"Palm Frond";"DE5522";"#AEAD5B";"rgb(174, 173, 91)"
"Lazy Lizard";"DE5523";"#9C9C4B";"rgb(156, 156, 75)"
"Vegetable Garden";"DE5524";"#8B8C40";"rgb(139, 140, 64)"
"Pale View";"DE5525";"#F3F2E1";"rgb(243, 242, 225)"
"Dusky Moon";"DE5526";"#EDECD7";"rgb(237, 236, 215)"
"Woven Reed";"DE5527";"#DDDCBF";"rgb(221, 220, 191)"
"Watercress";"DE5528";"#C7C7A1";"rgb(199, 199, 161)"
"Stuffed Olive";"DE5529";"#ADAC7C";"rgb(173, 172, 124)"
"Military Green";"DE5530";"#969565";"rgb(150, 149, 101)"
"Dark Cavern";"DE5531";"#838254";"rgb(131, 130, 84)"
"Applemint";"DE5532";"#F3F5E9";"rgb(243, 245, 233)"
"Whispering Rain";"DE5533";"#ECECDA";"rgb(236, 236, 218)"
"Pine Mist";"DE5534";"#D5D8BC";"rgb(213, 216, 188)"
"Light Pine";"DE5535";"#BCC09E";"rgb(188, 192, 158)"
"Dill Grass";"DE5536";"#A2A57B";"rgb(162, 165, 123)"
"Woodland Walk";"DE5537";"#8B8D63";"rgb(139, 141, 99)"
"Bonsai";"DE5538";"#787B54";"rgb(120, 123, 84)"
"Fragile Fern";"DE5539";"#EFF2DB";"rgb(239, 242, 219)"
"Tinted Mint";"DE5540";"#E3E7C4";"rgb(227, 231, 196)"
"Trailing Vine";"DE5541";"#CFD5A7";"rgb(207, 213, 167)"
"Early Harvest";"DE5542";"#B9BE82";"rgb(185, 190, 130)"
"Spanish Olive";"DE5543";"#A1A867";"rgb(161, 168, 103)"
"Topiary";"DE5544";"#8E9655";"rgb(142, 150, 85)"
"Fresh Artichoke";"DE5545";"#7C8447";"rgb(124, 132, 71)"
"Lemon Juice";"DE5546";"#FFFFEC";"rgb(255, 255, 236)"
"Pale Morning";"DE5547";"#FCFCDA";"rgb(252, 252, 218)"
"Fresh Grown";"DE5548";"#F0F7C4";"rgb(240, 247, 196)"
"Wedge of Lime";"DE5549";"#E1ECA5";"rgb(225, 236, 165)"
"Lime Sorbet";"DE5550";"#CFDD7B";"rgb(207, 221, 123)"
"Asparagus Fern";"DE5551";"#B9CB5A";"rgb(185, 203, 90)"
"Clipped Grass";"DE5552";"#A1B841";"rgb(161, 184, 65)"
"Springtime Dew";"DE5553";"#FFFFEF";"rgb(255, 255, 239)"
"Apple Martini";"DE5554";"#F9FDD9";"rgb(249, 253, 217)"
"Kiwi Kiss";"DE5555";"#EEF9C1";"rgb(238, 249, 193)"
"Mint Julep";"DE5556";"#DEF0A3";"rgb(222, 240, 163)"
"Celery";"DE5557";"#CAE277";"rgb(202, 226, 119)"
"Citrus Leaf";"DE5558";"#B3D157";"rgb(179, 209, 87)"
"Chive ";"DE5559";"#98BE3C";"rgb(152, 190, 60)"
"Hazy Grove";"DE5560";"#F2F1DC";"rgb(242, 241, 220)"
"Lazy Caterpillar";"DE5561";"#E2E5C7";"rgb(226, 229, 199)"
"Olive Martini";"DE5562";"#CED2AB";"rgb(206, 210, 171)"
"Aloe Plant";"DE5563";"#B8BA87";"rgb(184, 186, 135)"
"Cocktail Olive";"DE5564";"#9FA36C";"rgb(159, 163, 108)"
"Crocodile Smile";"DE5565";"#898E58";"rgb(137, 142, 88)"
"Tara's Drapes";"DE5566";"#767A49";"rgb(118, 122, 73)"
"Snowy Evergreen";"DE5567";"#EDF2E0";"rgb(237, 242, 224)"
"Misty Hillside";"DE5568";"#DCE5CC";"rgb(220, 229, 204)"
"Hidden Hills";"DE5569";"#C5D2B1";"rgb(197, 210, 177)"
"Gardening";"DE5570";"#ACBA8D";"rgb(172, 186, 141)"
"Ivy Enchantment";"DE5571";"#93A272";"rgb(147, 162, 114)"
"Sage Leaves";"DE5572";"#7B8B5D";"rgb(123, 139, 93)"
"Dill Pickle";"DE5573";"#67744A";"rgb(103, 116, 74)"
