"Color Name";"Color Number";"Hex";"RGB"
"IKEA094";"94";"#D6DBB7";"rgb(214, 219, 183)"
"IKEA095";"95";"#726965";"rgb(114, 105, 101)"
"IKEA096";"96";"#CFD9E4";"rgb(207, 217, 228)"
"IKEA097";"97";"#006673";"rgb(0, 102, 115)"
"IKEA098";"98";"#E5E1BF";"rgb(229, 225, 191)"
"IKEA099";"99";"#E2A3B3";"rgb(226, 163, 179)"
"IKEA100";"100";"#B8516C";"rgb(184, 81, 108)"
"IKEA101";"101";"#D6A496";"rgb(214, 164, 150)"
"IKEA102";"102";"#7E3738";"rgb(126, 55, 56)"
"IKEA103";"103";"#CD746D";"rgb(205, 116, 109)"
"IKEA104";"104";"#9A3636";"rgb(154, 54, 54)"
"IKEA105";"105";"#C5714F";"rgb(197, 113, 79)"
"IKEA106";"106";"#864633";"rgb(134, 70, 51)"
"IKEA107";"107";"#ECD193";"rgb(236, 209, 147)"
"IKEA108";"108";"#D69C54";"rgb(214, 156, 84)"
"IKEA109";"109";"#F4D96C";"rgb(244, 217, 108)"
"IKEA110";"110";"#F4C472";"rgb(244, 196, 114)"
"IKEA111";"111";"#F7EE9C";"rgb(247, 238, 156)"
"IKEA112";"112";"#D3BD76";"rgb(211, 189, 118)"
"IKEA113";"113";"#E0DEA6";"rgb(224, 222, 166)"
"IKEA114";"114";"#93AB67";"rgb(147, 171, 103)"
"IKEA115";"115";"#C1D0A6";"rgb(193, 208, 166)"
"IKEA116";"116";"#5E7A65";"rgb(94, 122, 101)"
"IKEA117";"117";"#A6CABF";"rgb(166, 202, 191)"
"IKEA118";"118";"#317983";"rgb(49, 121, 131)"
"IKEA119";"119";"#9BC2D8";"rgb(155, 194, 216)"
"IKEA120";"120";"#6C8EA3";"rgb(108, 142, 163)"
"IKEA121";"121";"#8896B3";"rgb(136, 150, 179)"
"IKEA122";"122";"#3A5170";"rgb(58, 81, 112)"
"IKEA123";"123";"#C5BEB1";"rgb(197, 190, 177)"
"IKEA124";"124";"#FFB953";"rgb(255, 185, 83)"
"IKEA125";"125";"#EAE3D3";"rgb(234, 227, 211)"
"IKEA126";"126";"#C6628C";"rgb(198, 98, 140)"
"IKEA127";"127";"#D0D4D8";"rgb(208, 212, 216)"
"IKEA128";"128";"#4A72B0";"rgb(74, 114, 176)"
"IKEA129";"129";"#F7F3E6";"rgb(247, 243, 230)"
"IKEA130";"130";"#9B2C2C";"rgb(155, 44, 44)"
"IKEA131";"131";"#E3ECDE";"rgb(227, 236, 222)"
"IKEA132";"132";"#507A4F";"rgb(80, 122, 79)"
"IKEA133";"133";"#C2ADAB";"rgb(194, 173, 171)"
"IKEA134";"134";"#856A73";"rgb(133, 106, 115)"
"IKEA135";"135";"#DECDC3";"rgb(222, 205, 195)"
"IKEA136";"136";"#B99F90";"rgb(185, 159, 144)"
"IKEA137";"137";"#B4A18F";"rgb(180, 161, 143)"
"IKEA138";"138";"#645850";"rgb(100, 88, 80)"
"IKEA139";"139";"#EBD9C3";"rgb(235, 217, 195)"
"IKEA140";"140";"#A58369";"rgb(165, 131, 105)"
"IKEA141";"141";"#E4DECC";"rgb(228, 222, 204)"
"IKEA142";"142";"#C6B294";"rgb(198, 178, 148)"
"IKEA143";"143";"#D9C6AB";"rgb(217, 198, 171)"
"IKEA144";"144";"#D9B27D";"rgb(217, 178, 125)"
"IKEA145";"145";"#CFC7A2";"rgb(207, 199, 162)"
"IKEA146";"146";"#847763";"rgb(132, 119, 99)"
"IKEA147";"147";"#9D947B";"rgb(157, 148, 123)"
"IKEA148";"148";"#676450";"rgb(103, 100, 80)"
"IKEA149";"149";"#CCD0BA";"rgb(204, 208, 186)"
"IKEA150";"150";"#A7A58F";"rgb(167, 165, 143)"
"IKEA151";"151";"#CCD7CA";"rgb(204, 215, 202)"
"IKEA152";"152";"#494F50";"rgb(73, 79, 80)"
"IKEA153";"153";"#B1CBC9";"rgb(177, 203, 201)"
"IKEA154";"154";"#667480";"rgb(102, 116, 128)"
"IKEA155";"155";"#AAB1B8";"rgb(170, 177, 184)"
"IKEA156";"156";"#676973";"rgb(103, 105, 115)"
"IKEA157";"157";"#B7975E";"rgb(183, 151, 94)"
"IKEA158";"158";"#7C9195";"rgb(124, 145, 149)"
"IKEA159";"159";"#DDCBCD";"rgb(221, 203, 205)"
"IKEA160";"160";"#4D3E45";"rgb(77, 62, 69)"
"IKEA161";"161";"#EFE6C0";"rgb(239, 230, 192)"
"IKEA162";"162";"#7F6F63";"rgb(127, 111, 99)"
"IKEA163";"163";"#423A45";"rgb(66, 58, 69)"
"IKEA164";"164";"#ABB7B9";"rgb(171, 183, 185)"
"IKEA165";"165";"#91D0C5";"rgb(145, 208, 197)"
"IKEA166";"166";"#D1BAA5";"rgb(209, 186, 165)"
"IKEA167";"167";"#D7D2C5";"rgb(215, 210, 197)"
"IKEA168";"168";"#9E9893";"rgb(158, 152, 147)"
"IKEA169";"169";"#B7AE9D";"rgb(183, 174, 157)"
"IKEA170";"170";"#827672";"rgb(130, 118, 114)"
"IKEA171";"171";"#E0D3BE";"rgb(224, 211, 190)"
"IKEA172";"172";"#6C645D";"rgb(108, 100, 93)"
"IKEA173";"173";"#D1C9B8";"rgb(209, 201, 184)"
"IKEA174";"174";"#AFA08C";"rgb(175, 160, 140)"
"IKEA175";"175";"#DFD7C1";"rgb(223, 215, 193)"
"IKEA176";"176";"#9D978A";"rgb(157, 151, 138)"
"IKEA177";"177";"#D7CFBA";"rgb(215, 207, 186)"
"IKEA178";"178";"#69645D";"rgb(105, 100, 93)"
"IKEA179";"179";"#B6BBAD";"rgb(182, 187, 173)"
"IKEA180";"180";"#81857E";"rgb(129, 133, 126)"
"IKEA181";"181";"#B2BCB8";"rgb(178, 188, 184)"
"IKEA182";"182";"#9AA1A0";"rgb(154, 161, 160)"
"IKEA183";"183";"#CFD8D2";"rgb(207, 216, 210)"
"IKEA184";"184";"#788082";"rgb(120, 128, 130)"
"IKEA185";"185";"#7B7B79";"rgb(123, 123, 121)"
"IKEA186";"186";"#302F2F";"rgb(48, 47, 47)"
"IKEA187";"187";"#BEBFB8";"rgb(190, 191, 184)"
"IKEA188";"188";"#646462";"rgb(100, 100, 98)"
"IKEA189";"189";"#DDDFD3";"rgb(221, 223, 211)"
"IKEA190";"190";"#D3D9CD";"rgb(211, 217, 205)"
"IKEA191";"191";"#DBB651";"rgb(219, 182, 81)"
"IKEA192";"192";"#DACBB2";"rgb(218, 203, 178)"
"IKEA193";"193";"#BA5B3A";"rgb(186, 91, 58)"
"IKEA194";"194";"#9A9E95";"rgb(154, 158, 149)"
"IKEA195";"195";"#286A4C";"rgb(40, 106, 76)"
"IKEA196";"196";"#D3CAB5";"rgb(211, 202, 181)"
"IKEA197";"197";"#473633";"rgb(71, 54, 51)"
"IKEA198";"198";"#89807A";"rgb(137, 128, 122)"
"IKEA199";"199";"#978A65";"rgb(151, 138, 101)"
"IKEA200";"200";"#ECE0C9";"rgb(236, 224, 201)"
